stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,routes
8587058,"Nations",46.22267971153196,6.138201517738687,,,"11,08 (11 (Genève-Eaux-Vives-Gare),08 (Veyrier-Douane/Veyrier-Tournettes))"
8592936,"Attenville",46.22760187691154,6.113853918788323,,,"53 (53 (Vernier-Parfumerie))"
8592765,"Prés-Palais",46.2663958841168,6.216323411052942,,,"NS,E+,E (NS (Gare Cornavin),E+ (Gare Cornavin),E (Rive))"
8507428,"Lullier",46.22754897184414,6.256064000053943,,,"37,37,39 (37 (Sous-Moulin),37 (Sous-Moulin),39 (Pointe à la Bise))"
8593039,"Montesquiou",46.18104392325171,6.105951159655635,,,"43 (43 (Vallet/Loëx-Hôpital))"
8593205,"Milière",46.1656481447212,6.157864562189558,,,"NO,41 (NO (Veryrier-Tournettes/Bardonnex),41 (Carouge-Tours))"
8587028,"Aire-la-Ville-Centre",46.18995099633674,6.043664688956267,,,"70 (70 (Satigny-Gare))"
8769399,"Thoiry-Place d'Allemogne",46.24442055365134,5.983553164534565,,,"68 (68 (Saint-Genis-Jean Monnet/Thoiry-Centre commercial))"
8593031,"Vallet",46.18499172822933,6.090885459528789,,,"43,02 (43 (Vallet/Loëx-Hôpital),02 (Cressy))"
8593118,"Moillesulaz",46.19242983987264,6.206601015437689,,,"12,12,NV (12 (Lancy-Bachet-Gare),12 (Lancy-Bachet-Gare),NV (Moillesulaz))"
8587086,"Puplinge-Mairie",46.21086245021188,6.232013675056025,,,"C3,37,86,31 (C3 (Malagnou),37 (Sous-Moulin),86 (Annemasse-Gare Rotonde),31 (Sous-Moulin))"
8592922,"Vieusseux",46.21494587804884,6.125408042792399,,,"18,NA,14 (18 (Palettes),NA (Rive),14 (Bernex-Vailly))"
8507422,"Les Mévaux",46.22992701074448,6.265596531730486,,,"39 (39 (Pointe à la Bise))"
8592638,"Athenaz-Passeiry",46.15622314053361,6.002524667268818,,,"NM,J,77 (NM (Avusy-Village),J (Avusy-Village),77 (Sézegnin-Mairie d'Avusy))"
8592797,"Camille-Martin",46.20626666981674,6.117567805465684,,,"07,09 (07 (Lignon-Tours),09 (Lignon-Tours))"
8592804,"Cirque",46.20144649781676,6.139502843286041,,,"19,02 (19 (Onex-Cité),02 (Cressy))"
8592849,"Aubert",46.1924420811221,6.16366646539354,,,"08 (08 (Veyrier-Douane/Veyrier-Tournettes))"
8509315,"Belle-Terre-Ecole",46.20197409361054,6.210251287543775,,,"C3,01,32,09 (C3 (Jussy-Meurets),01 (Hôpital Trois-Chêne),32 (Jussy-Meurets/Monniaz-Hameau),09 (Belle-Terre-Place de l'Araire))"
8592714,"Belle-Idée-Réception",46.20531431285625,6.206486968266114,,,"01,34,31 (01 (Jardin-Botanique),34 (Chevrier),31 (Sous-Moulin))"
